Compound_ID,Protein_ID,Label
DB14533,P15169,1
DB04845,P49189,0
DB04216,P25705,1
DB07346,Q9KX40,0
DB04182,O34667,1
DB03614,P33517,0
DB03026,P0AB74,1
DB03088,P22460,0
DB00418,P31644,1
DB04114,P17117,0
DB01684,P48147,1
DB04351,P9WP23,0
DB00540,P08908,1
DB08195,O87696,0
DB03124,P42574,1
DB03283,P0A6H7,0
DB07510,P47229,1
DB09221,P13640,0
DB07142,A0A0M3KKX1,1
DB08480,P06608,0
DB08231,Q82122,1
DB03744,Q9NR28,0
DB00159,P23219,1
DB01598,P34897,0
DB03800,P04818,1
DB07552,O14561,0
DB04048,P32119,1
DB03242,Q49184,0
DB09130,P29622,1
DB04526,P61497,0
DB06927,Q15788,1
DB08762,P44868,0
DB00372,P21917,1
DB01208,Q64823,0
DB00349,P31644,1
DB04975,P29894,0
DB11348,Q99828,1
DB00248,P50597,0
DB00162,Q8NBN7,1
DB08695,P19525,0
DB03162,Q27743,1
DB08181,P81006,0
DB00237,Q16445,1
DB00417,P00720,0
DB02160,P07097,1
DB07935,P08373,0
DB03461,Q8I814,1
DB03536,P13830,0
DB01858,P43235,1
DB03095,Q3J1A6,0
DB06421,P11388,1
DB08418,P0A6V8,0
DB09130,P02656,1
DB09220,P83792,0
DB00623,P21728,1
DB04088,P14642,0
DB07088,P00734,1
DB03144,O76082,0
DB04855,P18825,1
DB04269,P04156,0
DB04799,P31930,1
DB13931,P11485,0
DB02127,P0A434,1
DB12569,P50993,0
DB09283,Q08493,1
DB05297,Q9HU21,0
DB00445,P11388,1
DB03074,P52895,0
DB04404,Q13231,1
DB01035,P41972,0
DB00892,Q9Y5Y9,1
DB00606,P83689,0
DB00619,P04629,1
DB02394,P49302,0
DB11581,P10415,1
DB00229,P31939,0
DB00770,Q9Y5Y4,1
DB03621,P05327,0
DB00713,Q7CRA4,1
DB08787,P22637,0
DB02379,P11217,1
DB08540,P0ACC7,0
DB01956,P47869,1
DB00430,P37672,0
DB01589,A8MPY1,1
DB00841,P07360,0
DB02805,P07998,1
DB01986,P16499,0
DB00117,P12081,1
DB07238,P19793,0
DB00334,P08912,1
DB03366,Q8I4W4,0
DB07552,P07173,1
DB03636,P00156,0
DB12831,P00747,1
DB07256,Q04609,0
DB06637,Q96PR1,1
DB07663,P84077,0
DB02733,P78362,1
DB04388,F7VJQ1,0
DB14533,P00734,1
DB00457,Q9UNX3,0
DB08896,P07949,1
DB03256,P35030,0
DB01023,P63316,1
DB00600,P20851,0
DB00189,Q16445,1
DB08024,Q59334,0
DB06782,P05067,1
DB00697,P51570,0
DB00493,P42971,1
DB06410,O43708,0
DB12010,P51955,1
DB00253,Q8IVH4,0
DB01633,O85465,1
DB04005,P00807,0
DB01238,P28566,1
DB06869,Q46444,0
DB00545,P06276,1
DB00242,P43115,0
DB08739,P48147,1
DB06927,Q8IIA4,0
DB09130,P05543,1
DB00336,Q8IBI3,0
DB13746,Q9P0X4,1
DB04857,P15121,0
DB00157,O43181,1
DB02876,P14324,0
DB00774,O43570,1
DB04850,P51698,0
DB04825,Q9H1R3,1
DB00327,P51172,0
DB01236,P23415,1
DB07485,Q53728,0
DB00139,Q9BYC2,1
DB00939,P99999,0
DB01594,P28476,1
DB03512,O07653,0
DB04147,Q46705,1
DB04153,P14532,0
DB01809,P07949,1
DB02989,P41407,0
DB07401,O14957,1
DB08006,P98170,0
DB12010,Q9HBH9,1
DB06855,P0AD64,0
DB03435,P31677,1
DB02762,P84139,0
DB08585,Q02054,1
DB07733,P15559,0
DB06911,P00734,1
DB03909,P69908,0
DB02827,P18031,1
DB04398,Q02338,0
DB00418,O15399,1
DB08397,P35367,0
DB14487,P01871,1
DB07638,P18507,0
DB01611,Q9NYK1,1
DB07665,Q79G13,0
DB00493,Q8DR59,1
DB00841,Q14790,0
DB00939,O43526,1
DB01579,Q03736,0
DB08149,P17612,1
DB07795,P00395,0
DB09232,Q02641,1
DB04261,P06968,0
DB06486,Q96Q40,1
DB00622,P37093,0
DB00776,Q14524,1
DB05102,P50859,0
DB06701,Q01959,1
DB06789,O00142,0
DB02358,P11586,1
DB12731,Q9RC23,0
DB01215,P31644,1
DB08028,Q9Y5Y6,0
DB01726,Q05603,1
DB01046,P08692,0
DB06589,Q08881,1
DB00155,P54652,0
DB11901,Q8N1C3,1
DB07079,P35968,0
DB01593,P13645,1
DB03837,P44868,0
DB02459,P00751,1
DB00289,P55786,0
DB09041,Q9HGT2,1
DB07829,P0A434,0
DB03865,P00734,1
DB00833,O33830,0
DB02475,P10644,0
DB01589,P47870,1
DB04410,P25815,0
DB00620,P04150,1
DB01216,Q8I492,0
DB01591,P08912,1
DB08132,Q9Y666,0
DB00157,P08559,1
DB06367,A0A0E1R3H3,0
DB04101,P24941,1
DB00150,P00778,0
DB00647,P35372,1
DB04033,O96221,0
DB00312,Q13224,1
DB02318,P62277,0
DB11348,P31415,1
DB08406,Q8ZKR2,0
DB03017,P02788,1
DB03746,P15259,0
DB06791,P30874,1
DB13174,Q9Y233,0
DB14487,Q14624,1
DB08238,P04040,0
DB00308,Q06432,1
DB04574,P29590,0
DB01816,P29717,1
DB02753,P11546,0
DB08570,P03474,1
DB00765,P00374,0
DB07327,P03366,1
DB08933,O95747,0
DB07137,P20248,1
DB08174,P37231,0
DB00186,P28472,1
DB07950,Q6IBS8,0
DB07406,P49137,1
DB04293,P01877,0
DB01437,O14764,1
DB03582,P13639,0
DB06195,P50613,1
DB00653,P05042,0
DB01992,O06644,1
DB08066,P07711,0
DB01598,P00807,1
DB02900,O95477,0
DB00413,P18825,1
DB00540,P0A9E0,0
DB00142,O94925,1
DB02528,Q9U8D3,0
DB06858,P07477,1
DB00208,P01100,0
DB06216,P35462,1
DB03815,P0ADA1,0
DB04522,P05451,1
DB08715,Q93TU6,0
DB01752,Q14353,1
DB07880,Q9N623,0
DB00126,P13674,1
DB04394,P60981,0
DB09086,Q8NET8,1
DB00665,Q8KNZ7,0
DB01927,P15559,1
DB02948,P37672,0
DB14533,P02533,1
DB00409,P21796,0
DB07334,P35968,1
DB01735,P22894,0
DB00939,P35354,1
DB08421,Q9WXS0,0
DB00852,P23975,1
DB09351,P42898,0
DB00395,P18507,1
DB14060,P17181,0
DB14491,Q9NZD4,1
DB01156,P00488,0
DB00246,P28222,1
DB06151,Q9UHQ9,0
DB12010,P33981,1
DB04857,Q5SSJ5,0
DB08215,Q3J1A5,1
DB01011,Q9Y616,0
DB04387,P00797,1
DB03785,P26010,0
DB00313,P51649,1
DB07343,O14618,0
DB04120,Q05603,1
DB07164,P49840,0
DB08493,P09237,1
DB06853,Q13936,0
DB04799,O14949,1
DB00174,Q96GD3,0
DB00228,P18507,1
DB07422,Q6V0L0,0
DB00408,P31645,1
DB00356,Q8N1C3,0
DB01329,Q07806,1
DB04239,Q9WXV1,0
DB07552,P06010,1
DB04066,P05787,0
DB12010,P07498,1
DB01644,Q9I7A8,0
DB03756,P37231,1
DB01548,Q60099,0
DB04517,P06983,1
DB07190,P30301,0
DB00242,P00491,1
DB04882,P15509,0
DB03813,P0A6Q3,1
DB00157,Q5SHN7,0
DB07165,P00734,1
DB09202,Q9UG56,0
DB03323,P0AEX9,1
DB08204,P11166,0
DB02825,P22303,1
DB07271,P16591,0
DB01254,P06239,1
DB08161,P9WNL5,0
DB13345,P46098,1
DB03691,Q01698,0
DB04884,P28222,1
DB02753,P0AB77,0
DB14487,P04004,1
DB00730,P9WH69,0
DB07131,P07477,1
DB02603,Q99759,0
DB00659,P18505,1
DB03257,Q54276,0
DB09304,Q8WXA8,1
DB07145,P31224,0
DB00438,Q75Y35,1
DB00273,Q8NX78,0
DB01054,Q9NY47,1
DB04972,P0AES6,0
DB01202,Q7L0J3,1
DB04002,O67135,0
DB02235,Q93UV9,1
DB07669,Q99418,0
DB04496,P9WKD7,1
DB12278,Q99623,0
DB01864,Q08188,1
DB07199,Q9Y2H9,0
DB02107,Q6UWN8,1
DB03130,P08697,0
DB02205,O14556,1
DB04460,P24046,0
DB07720,P17787,1
DB01877,O24990,0
DB09130,P27169,1
DB00928,P16115,0
DB01115,Q09470,1
DB03731,P62913,0
DB08285,P24941,1
DB00913,P14902,0
DB01065,P27797,1
DB07662,P68133,0
DB01021,P00915,1
DB00609,P56122,0
DB07296,P08373,1
DB00473,P49788,0
DB06292,P31639,1
DB07211,P26640,0
DB09304,P08908,1
DB02648,P83788,0
DB01921,P07986,1
DB07635,P39639,0
DB08249,Q02127,1
DB05442,P51168,0
DB02342,Q16678,1
DB00927,P06132,0
DB00546,Q8N1C3,1
DB03809,P51681,0
DB11901,P34903,1
DB08088,Q14289,0
DB12010,O14976,1
DB02063,Q59771,0
DB02888,P62942,1
DB03846,O33833,0
DB02772,P83689,1
DB07236,O14964,0
DB14723,P04629,1
DB08039,P50740,0
DB07884,P04585,1
DB04590,P08708,0
DB09130,P01008,1
DB09239,P32322,0
DB03212,P0AES2,1
DB04135,P28720,0
DB03374,P17612,1
DB03058,O95644,0
DB01567,P18505,1
DB03771,P05364,0
DB01090,P32297,1
DB05475,P37747,0
DB06090,Q693P7,1
DB14538,P32947,0
DB00160,P21549,1
DB00849,P38545,0
DB07903,P53582,1
DB01081,P10909,0
DB09067,P34998,1
DB09510,P30626,0
DB09059,P47901,1
DB04521,P01584,0
DB11937,Q9HC97,1
DB02481,P48506,0
DB01399,P35354,1
DB04342,O77361,0
DB03651,P71278,1
DB03434,P49888,0
DB07340,Q9NQS7,1
DB07439,Q15125,0
DB03288,P06737,1
DB12191,Q96PY6,0
DB01119,P00918,1
DB01873,Q5JAM2,0
DB08432,P00582,1
DB02953,P61925,0
DB01238,P08172,1
DB06959,Q9ULU8,0
DB07776,P11474,1
DB03732,Q9BW92,0
DB00472,P61024,1
DB08493,Q01118,0
DB07126,P20248,1
DB08365,P10614,0
DB00580,P00918,1
DB02028,P10092,0
DB05013,P17252,1
DB07456,Q3JWH7,0
DB01236,P31644,1
DB03403,P12823,0
DB05541,O60939,1
DB08718,Q6ZMR3,0
DB08437,P39023,1
DB04270,Q48255,0
DB00909,Q99250,1
DB04287,Q4U2R8,0
DB00315,P30939,1
DB02837,P10412,0
DB07542,P07339,1
DB01789,P19838,0
DB04551,P30613,1
DB01942,P20674,0
DB03947,P24300,1
DB04035,Q9UGM6,0
DB00640,P30542,1
DB03749,Q7KZA3,0
DB09079,P35916,1
DB00697,Q93RD8,0
DB04530,P0ACB2,1
DB07894,P29218,0
DB02453,P08690,1
DB08322,Q6TGC4,0
DB00431,P48167,1
DB04230,P05113,0
DB00154,P35354,1
DB00292,P0A333,0
DB05553,Q9H244,1
DB08230,P15692,0
DB01151,P08913,1
DB02830,Q00169,0
DB03222,P07071,1
DB08950,Q8IIA4,0
DB00449,P06276,1
DB07767,P06441,0
DB04690,P11387,1
DB04797,P14923,0
DB00555,P47870,1
DB08556,O00329,0
DB08194,P07900,1
DB06321,P46336,0
DB00371,P14867,1
DB06919,Q99527,0
DB00145,Q7Z2H8,1
DB05964,P21266,0
DB12010,P06493,1
DB04487,P51659,0
DB02350,P08254,1
DB08141,Q8I814,0
DB00696,P28335,1
DB00283,P9WNP5,0
DB07863,P37231,1
DB03979,P0A1X2,0
DB00462,P08172,1
DB02110,Q9ULW8,0
DB07821,P23141,1
DB00822,Q9UJM8,0
DB00683,P47870,1
DB08428,Q8IL86,0
DB00898,P46098,1
DB02111,Q9UHQ9,0
DB01593,P08185,1
DB02751,Q92831,0
DB03754,P44160,1
DB04605,Q99470,0
DB00458,P08912,1
DB01125,P09148,0
DB12141,P08908,1
DB02110,P07173,0
DB14533,O15350,1
DB00412,P04584,0
DB03707,P29475,1
DB02804,O15264,0
DB06579,P34903,1
DB11614,Q14289,0
DB01395,P08235,1
DB04426,P10276,0
DB08392,O14757,1
DB07445,Q96DP5,0
DB00555,P34903,1
DB01962,O87949,0
DB00659,O00591,1
DB02347,P11717,0
DB00632,P68344,1
DB08715,O00264,0
DB01614,P21728,1
DB00312,P22513,0
DB08543,P03303,1
DB07224,P52333,0
DB02697,P45452,1
DB00645,P31415,0
DB04794,P10613,1
DB08347,Q46604,0
DB07994,P56817,1
DB07635,P27915,0
DB07374,Q96L21,1
DB02280,Q07912,0
DB01832,P16930,1
DB01147,Q8TD19,0
DB07330,P09874,1
DB02122,P09467,0
DB04207,Q9UDR5,1
DB12579,P49448,0
DB11093,P04271,1
DB09112,P61987,0
DB04297,O67135,1
DB04576,Q9H3Y6,0
DB07228,O14757,1
DB01710,P47870,0
DB05129,P11388,1
DB05541,P32929,0
DB01189,Q99928,1
DB00199,Q5SID9,0
DB00750,P21926,0
DB00523,P28702,1
DB08386,P25963,0
DB02004,P27487,1
DB01846,P08870,0
DB06229,P28223,1
DB07527,Q07001,0
DB14533,P29622,1
DB05252,Q52437,0
DB00916,O25608,1
DB02845,O43677,0
DB13345,A5X5Y0,1
DB02628,P72524,0
DB11693,P63098,1
DB02829,Q8GJ44,0
DB00706,P35368,1
DB00254,P50453,0
DB03366,P09960,1
DB08385,P19624,0
DB00459,P13631,1
DB08697,P02792,0
DB07562,P20248,1
DB08031,P30559,0
DB08839,Q05940,1
DB03478,Q13470,0
DB01403,P25100,1
DB01057,P0A6F3,0
DB07212,P03951,1
DB07277,P02920,0
DB07952,P0A2K1,1
DB00847,Q16539,0
DB05412,Q16539,1
DB01786,O00444,0
DB06204,P41143,1
DB01214,P61457,0
DB02733,P28482,1
DB01153,P14756,0
DB03997,Q9X0D0,1
DB04306,P16050,0
DB03419,P10186,1
DB00413,P34932,0
DB00321,P28335,1
DB08466,Q46509,0
DB00497,P41143,1
DB08306,Q81Y15,0
DB01023,P02585,1
DB01367,P04350,0
DB06211,P0AD65,1
DB02251,P9WK83,0
DB11638,Q08170,1
DB07937,Q92847,0
DB02196,Q14376,1
DB12598,P24941,0
DB09409,O15399,1
DB01149,P03371,0
DB06156,P31645,1
DB04835,Q9Y2Z4,0
DB00157,O43677,1
DB08583,P0ADY7,0
DB00508,P14416,1
DB01103,O95255,0
DB13983,P31644,1
DB08428,Q7BJM5,0
DB07530,P11473,1
DB07143,P20964,0
DB08880,Q02127,1
DB00736,Q7AUG5,0
DB00157,Q16878,1
DB05327,P19429,0
DB06521,Q07869,1
DB07308,P07438,0
DB14487,P68871,1
DB08678,P30049,0
DB06614,P06818,1
DB01140,P22869,0
DB05494,P27707,1
DB00180,P16113,0
DB01355,Q16445,1
DB02413,Q86UE8,0
DB07345,P56817,1
DB03015,P04164,0
DB04147,P27338,1
DB02651,O05935,0
DB01873,Q13509,1
DB08160,Q9Y289,0
DB02427,P16184,1
DB04509,Q96LB9,0
DB08485,P15474,1
DB07932,P28062,0
DB11348,P27797,1
DB08910,P04179,0
DB00670,P11229,1
DB01944,P16083,0
DB03793,P31992,1
DB07354,P23469,0
DB00387,P20309,1
DB09121,P14174,0
DB01761,Q16539,1
DB03784,P0AEK7,0
DB00599,P34903,1
DB01388,P01848,0
DB08284,P03366,1
DB00344,Q8KN66,0
DB14487,P02649,1
DB08357,P49069,0
DB00170,Q8N0U8,1
DB08416,O14792,0
DB00525,Q92206,1
DB08059,Q8IDQ9,0
DB01608,P08913,1
DB11327,P0AEE5,0
DB00755,P31025,1
DB03469,O66145,0
DB12010,P43403,1
DB04162,Q13627,0
DB07506,P15085,1
DB04099,P9WI81,0
DB00228,P28472,1
DB00319,P20292,0
DB06414,P03366,1
DB06201,P49862,0
DB01289,Q15842,1
DB08348,P11226,0
DB06955,Q83WG3,1
DB07391,Q9L5C7,0
DB11195,P12851,1
DB07629,Q9P2W7,0
DB01051,Q06AK7,1
DB07657,Q9UP95,0
DB04075,P0A6C8,1
DB00392,Q60053,0
DB07715,P68400,1
DB05119,P01850,0
DB04272,P32427,1
DB03787,Q6V0L0,0
DB13940,P28335,1
DB04456,Q5L478,0
DB00543,P28223,1
DB02579,P31749,0
DB02415,Q9K597,1
DB02128,Q8GB52,0
DB00898,P47869,1
DB12305,Q9HAN9,0
DB00925,P35348,1
DB02897,P62917,0
DB06070,P07900,1
DB08656,P35398,0
DB03486,Q8WVQ1,1
DB00723,Q9UDR5,0
DB02210,Q56313,1
DB09257,P48506,0
DB01593,Q14624,1
DB02195,P31013,0
DB08168,P0AFL3,1
DB03905,Q9X6R4,0
DB01599,O95477,1
DB07087,Q92569,0
DB03652,Q9KWT6,1
DB05983,P02768,0
DB07065,P24941,1
DB02831,P51149,0
DB04272,Q9BZX2,1
DB03654,P16115,0
DB03374,P61925,1
DB02835,P49137,0
DB01956,P54965,1
DB07883,P49789,0
DB03814,P25006,1
DB02827,P54455,0
DB01748,P00918,1
DB02461,P07173,0
DB02498,P09874,1
DB06403,Q9HVJ6,0
DB08230,P11309,1
DB01143,P02751,0
DB14533,P01308,1
DB04020,P01308,0
DB09286,P35348,1
DB00544,P05695,0
DB00216,P28221,1
DB07986,Q6V0L0,0
DB08758,P0AE18,1
DB07181,P44783,0
DB00634,P0AC13,1
DB07498,P48066,0
DB01273,P43681,1
DB08754,Q99808,0
DB02451,P09391,1
DB08693,P06276,0
DB00285,Q01959,1
DB06083,Q9UJT1,0
DB01775,P45510,1
DB02589,P61769,0
DB03088,P0CG04,1
DB08356,Q6V0L0,0
DB04331,P52732,1
DB02124,P9WMC1,0
DB02032,Q9K578,1
DB00905,Q9R381,0
DB04493,P00512,1
DB03051,P21912,0
DB07187,P15121,1
DB05814,O75676,0
DB04353,P12499,1
DB00527,Q9ZIV5,0
DB01437,P28472,1
DB07104,P00914,0
DB00573,Q07869,1
DB04948,Q9H1R3,0
DB01428,P10275,1
DB11217,P0A6V8,0
DB09130,P11142,1
DB01668,P0A917,0
DB01063,P21728,1
DB07819,C6S3C7,0
DB00591,P09525,1
DB03754,P07773,0
DB00374,Q9H244,1
DB07024,P0A6D3,0
DB06247,P42261,1
DB00539,Q7SIB1,0
DB00595,P0A7X3,1
DB04891,P24182,0
DB00116,P13995,1
DB01139,Q93LD7,0
DB00952,P28221,1
DB09214,P50281,0
DB00584,P12821,1
DB00960,P9WK83,0
DB04147,P76045,1
DB01297,P42680,0
DB08342,Q9Y296,1
DB01846,P23222,0
DB00887,Q9UP95,1
DB02381,Q7LG56,0
DB08837,Q08460,1
DB01646,P18669,0
DB03192,P51659,1
DB07736,Q2TU84,0
DB01367,P27338,1
DB07995,P51788,0
DB06217,Q14524,1
DB04232,P17812,0
DB13872,P34903,1
DB01571,Q8WX39,0
DB00114,P04181,1
DB07830,P50406,0
DB00415,P0A3M6,1
DB04835,P00691,0
DB01365,P18089,1
DB01346,P03891,0
DB13044,Q07817,1
DB08584,P11362,0
DB09238,Q13936,1
DB00769,P36896,0
DB01224,P11229,1
DB03374,P19883,0
DB00957,P06401,1
DB02677,P16860,0
DB00122,Q8TCT1,1
DB03597,P17315,0
DB03623,P53779,1
DB03932,P12499,0
DB05266,Q08499,1
DB03902,Q8VUS8,0
DB00353,P21728,1
DB03711,P83797,0
DB01567,P34903,1
DB11730,P21554,0
DB00157,P49419,1
DB07516,P02792,0
DB00829,O00591,1
DB02236,P9WHE9,0
DB00312,P47870,1
DB01842,P16220,0
DB00997,Q14978,1
DB02182,Q3J1A5,0
DB12107,Q53IN1,1
DB07528,P11362,0
DB02902,P49888,1
DB03607,P43702,0
DB01194,P07451,1
DB00155,O00459,0
DB02486,P08263,1
DB00215,O60493,0
DB09130,P08865,1
DB08209,P24530,0
DB08398,Q15596,1
DB01251,P24183,0
DB03227,Q10588,1
DB02961,P9WKK7,0
DB02195,Q16539,1
DB03940,O14880,0
DB07179,P24941,1
DB00846,Q9NZK7,0
DB01942,Q06700,1
DB07562,P05546,0
DB03247,O00141,1
DB00732,Q13126,0
DB08213,P42574,1
DB00346,A0A1Q8GFY7,0
DB03051,Q46444,1
DB00694,P26602,0
DB02043,P43457,1
DB08413,P62136,0
DB02940,P0C8P8,1
DB08680,Q02760,0
DB03896,P51003,1
DB00675,Q59H18,0
DB03092,P19961,1
DB01163,P24232,0
DB01638,P24300,1
DB00685,P17050,0
DB01098,P04035,1
DB07758,P24557,0
DB03127,Q9Y5Y6,1
DB01073,P27914,0
DB02379,Q6UWM7,1
DB04232,P63462,0
DB01956,Q99928,1
DB04680,P37840,0
DB11148,Q13936,1
DB07888,P77967,0
DB09089,Q13698,1
DB00285,Q9Y6R4,0
DB07378,P16442,1
DB14062,Q92953,0
DB03147,P00914,1
DB04081,P39646,0
DB00241,P78334,1
DB09418,P07515,0
DB00246,P08912,1
DB02548,P9WJJ7,0
DB03247,Q9WXV1,1
DB02160,P68638,0
DB02726,P13929,1
DB07912,O60502,0
DB07009,Q15788,1
DB04338,P08913,0
DB06637,Q9UK17,1
DB02010,Q8NBN7,0
DB07021,P27487,1
DB08069,Q59560,0
DB08106,P14900,1
DB00531,Q9UDR5,0
DB03962,P52209,1
DB00712,O82839,0
DB05087,P31644,1
DB01466,Q51705,0
DB01140,Q75Y35,1
DB02288,Q9Y663,0
DB04158,P26281,1
DB07664,P22749,0
DB08378,P12883,1
DB09275,Q05901,0
DB09130,P18669,1
DB12887,O95139,0
DB01079,P28335,1
DB11186,Q5S007,0
DB01784,P00918,1
DB06890,P56537,0
DB04282,P22073,1
DB02491,P0ABQ4,0
DB02499,P05089,1
DB00437,P36275,0
DB04294,P9WJJ7,1
DB02580,Q9UKQ2,0
DB03963,O60603,1
DB00261,P94548,0
DB00334,P28223,1
DB07142,Q7WT42,0
DB04522,P11217,1
DB00189,P52788,0
DB02561,Q9HYN5,1
DB02180,P12676,0
DB11963,P00533,1
DB04386,Q88CZ6,0
DB06176,P33527,1
DB07269,Q8WVQ1,0
DB07557,Q15788,1
DB01644,P26572,0
DB01962,P08631,1
DB08009,Q8GIQ0,0
DB07235,P17612,1
DB09151,Q93CA2,0
DB01351,P14867,1
DB03008,P40859,0
DB00308,O00180,1
DB04018,P20932,0
DB01198,P47869,1
DB08296,Q9Y617,0
DB00713,Q75Y35,1
DB02976,Q9ULA0,0
DB06077,P28223,1
DB11949,P0A1X2,0
DB12695,Q04917,1
DB00439,Q5SHN3,0
DB08692,P17538,1
DB01852,Q9Y5Y4,0
DB00334,Q99928,1
DB04759,Q5KUI2,0
DB01414,P02919,1
DB06984,Q6NUS8,0
DB01009,P25024,1
DB09119,P13611,0
DB00882,P03372,1
DB02086,Q9Y678,0
DB03793,O31168,1
DB04472,P14920,0
DB02379,P26466,1
DB04004,Q8IVL5,0
DB03323,P00490,1
DB03163,P9WP23,0
DB07038,O14757,1
DB00430,P83794,0
DB00801,Q9UN88,1
DB03628,Q9Y5K3,0
DB00455,Q12809,1
DB02778,P72161,0
DB08030,P08254,1
DB01084,P23743,0
DB03347,P04637,1
DB09078,Q9RME2,0
DB00542,P12821,1
DB04310,Q15118,0
DB06154,P68871,1
DB03977,Q13131,0
DB06738,O15399,1
DB04786,Q9UJX1,0
DB03088,P01709,1
DB01012,P32055,0
DB01238,P35462,1
DB03371,P49789,0
DB06403,P25101,1
DB05220,O14983,0
DB00368,P25100,1
DB07425,P14218,0
DB07244,P29474,1
DB02540,Q05488,0
DB00157,O75306,1
DB04631,P04053,0
DB04272,P0A753,1
DB03608,P0A793,0
DB00852,P31645,1
DB00761,Q04917,0
DB09213,P10415,1
DB07138,P07445,0
DB00248,P28335,1
DB04215,Q9Y6M9,0
DB00142,Q6IA69,1
DB03351,Q14573,0
DB00454,P23141,1
DB01127,P29274,0
DB02234,P29474,1
DB07153,P01042,0
DB01078,P05023,1
DB09241,P00775,0
DB08889,P40306,1
DB02804,P26466,0
DB00201,P29274,1
DB01813,P51686,0
DB07041,Q837V6,1
DB07277,Q9X108,0
DB03297,Q8GB52,1
DB03044,P01859,0
DB01840,Q9NPH2,1
DB06954,Q9HD40,0
DB01088,Q07343,1
DB04294,P32320,0
DB02309,P31939,1
DB08178,P43912,0
DB07728,P49137,1
DB01136,P07949,0
DB07574,P68363,1
DB03987,Q56839,0
DB01601,Q72874,1
DB09242,Q8NBQ5,0
DB00157,Q13423,1
DB08639,P43490,0
DB00477,Q12809,1
DB09194,Q9H4B7,0
DB09195,P18089,1
DB03501,P0A076,0
DB01992,Q92831,1
DB02955,P45877,0
DB13954,Q92731,1
DB08438,P26281,0
DB09183,P87764,1
DB03861,O15143,0
DB05075,P35916,1
DB02544,P23975,0
DB04464,P23882,1
DB04064,P46883,0
DB09013,P08588,1
DB08112,P28161,0
DB01028,P23415,1
DB03654,P37321,0
DB01267,P21917,1
DB07433,O15379,0
DB09130,P31948,1
DB06213,P0C8P8,0
DB00179,P04278,1
DB07848,O15460,0
DB00193,P35372,1
DB01607,Q81EW9,0
DB12010,Q16584,1
DB01165,P03692,0
DB08093,Q16539,1
DB08845,P28221,0
DB13146,P42262,1
DB04682,P35222,0
DB01327,P27169,1
DB04529,P83793,0
DB02379,P0C2S2,1
DB07044,Q9H2K8,0
DB04817,P23219,1
DB07218,A0A1Q8GFY7,0
DB08872,Q9NY47,1
DB00582,Q9RUZ0,0
DB02838,P14920,1
DB08152,Q8N543,0
DB01131,P13922,1
DB08044,P25942,0
DB00898,P28472,1
DB07003,P37610,0
DB02163,Q05603,1
DB01134,P26676,0
DB12010,P54756,1
DB07784,Q16498,0
DB12140,P01584,1
DB02679,Q13956,0
DB03147,P26440,1
DB04164,P46859,0
DB00142,P43003,1
DB08037,O60488,0
DB08910,P35354,1
DB01812,P0A0Z8,0
DB01725,P00734,1
DB08322,P61457,0
DB03017,P14555,1
DB04162,P41595,0
DB04510,Q9X519,1
DB04105,P19711,0
DB00849,P31644,1
DB14014,P16389,0
DB01025,Q99584,1
DB06506,P43876,0
DB01708,Q07869,1
DB07768,P48047,0
DB00226,P23975,1
DB02704,P0C2S2,0
DB04530,P11309,1
DB07222,P36897,0
DB00808,P55017,1
DB03013,P31785,0
DB12010,O75747,1
DB02565,Q47066,0
DB01694,O25927,1
DB01171,P62753,0
DB00852,Q8WYK2,1
DB07065,Q82122,0
DB07198,Q15788,1
DB12110,Q9WZ57,0
DB11148,Q9UNX9,1
DB01726,Q15238,0
DB00921,P41145,1
DB01349,P02766,0
DB02414,P11797,1
DB09076,P12821,0
DB01536,Q00441,1
DB02827,P44469,0
DB11638,Q8IKH8,1
DB07785,P41972,0
DB08007,Q9UNI1,1
DB07824,A0A0H2UQB5,0
DB03828,P12931,1
DB00583,Q16288,0
DB00126,Q96KS0,1
DB01332,P0AC41,0
DB02187,P14061,1
DB05553,P00524,0
DB00599,Q16445,1
DB02136,P04181,0
DB01236,Q8N1C3,1
DB03710,Q6TGC4,0
DB01137,P43700,1
DB07256,Q13526,0
DB04861,P07550,1
DB01752,Q92918,0
DB01044,P72524,1
DB07317,P56696,0
DB03461,P16435,1
DB01427,O75438,0
DB01001,P08588,1
DB03551,P0A6R0,0
DB00139,Q8WWT9,1
DB12836,Q16222,0
DB06287,P42345,1
DB04414,Q9Y5S1,0
DB00920,P52209,1
DB08544,P25942,0
DB03551,P9WP01,1
DB03896,P9WQN9,0
DB01142,P41595,1
DB07232,P46976,0
DB08072,P00749,1
DB04430,Q9UJM8,0
DB00899,P41145,1
DB08768,O95180,0
DB04545,O85465,1
DB03533,P00414,0
DB01708,Q9UN88,1
DB07328,Q8N5S9,0
DB03309,P03422,1
DB00663,Q05586,0
DB08629,P06576,1
DB03068,O15217,0
DB02014,P18031,1
DB00545,P16640,0
DB00363,P21728,1
DB07783,P15034,0
DB11915,Q99870,1
DB11674,P05093,0
DB02145,P51698,1
DB07750,P0DM35,0
DB09086,P03372,1
DB01734,Q16555,0
DB01579,P35348,1
DB09095,P39300,0
DB02983,Q92731,1
DB02251,Q15393,0
DB02170,P68400,1
DB04144,O75716,0
DB07152,P36897,1
DB08391,P62312,0
DB02379,P26827,1
DB06875,Q9X1F0,0
DB06262,P07550,1
DB00837,P02776,0
